"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
12641;"it's nice";5;"female";"Melbourne, Australia";"2025-08-08";"positivo";"it s nice";6;"nice | app | music | no | songs"
12642;"Yup";5;"female";"Christchurch, New Zealand";"2025-10-11";"positivo";"yup";4;"app | music | better | awesome | spotify"
12648;"🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 LEGEND WILL UNDERSTAND";5;"female";"Port Moresby, Papua New Guinea";"2025-09-04";"positivo";"legend will understand";4;"app | music | better | awesome | spotify"
12655;"awesome app";5;"female";"Christchurch, New Zealand";"2025-05-26";"positivo";"awesome app";4;"app | music | better | awesome | spotify"
12658;"superrr";5;"female";"Queenstown, New Zealand";"2025-11-11";"positivo";"superrr";4;"app | music | better | awesome | spotify"
12661;"good artist great music";5;"female";"Valparaíso, Chile";"2024-10-31";"positivo";"good artist great music";2;"great | app | music | back | really"
12672;"top";5;"female";"Asunción, Paraguay";"2025-02-14";"positivo";"top";4;"app | music | better | awesome | spotify"
12674;"BIG SOUND of CLOUDS";5;"female";"Christchurch, New Zealand";"2025-10-16";"positivo";"big sound of clouds";4;"app | music | better | awesome | spotify"
12679;"Good";5;"female";"Montevideo, Uruguay";"2025-02-20";"positivo";"good";0;"good | app | music | experience | really"
12688;"You can find your favorite songs and new songs 🎵🎶🎧🎙️";5;"female";"Canberra, Australia";"2025-07-25";"positivo";"you can find your favorite songs and new songs";4;"app | music | better | awesome | spotify"
12694;"awesome";5;"female";"Hobart, Australia";"2025-06-11";"positivo";"awesome";4;"app | music | better | awesome | spotify"
12699;"The best";5;"female";"Nadi, Fiji";"2025-11-12";"positivo";"the best";1;"best | app | music | ever | listen"
12702;"PLUH!";5;"female";"Perth, Australia";"2025-05-16";"positivo";"pluh";4;"app | music | better | awesome | spotify"
12704;"Great Venue To Listen 🔥 🔥 🔥";5;"female";"Queenstown, New Zealand";"2025-11-20";"positivo";"great venue to listen";2;"great | app | music | back | really"
12706;"awesome 👍😎";5;"female";"Canberra, Australia";"2025-09-13";"positivo";"awesome";4;"app | music | better | awesome | spotify"
12707;"WoW";5;"female";"Asunción, Paraguay";"2025-02-11";"positivo";"wow";4;"app | music | better | awesome | spotify"
12708;"اوکی";5;"female";"Salvador, Brazil";"2025-02-15";"positivo";"اوکی";4;"app | music | better | awesome | spotify"
12709;"nice";5;"female";"Fortaleza, Brazil";"2024-11-01";"positivo";"nice";6;"nice | app | music | no | songs"
12714;"been on soundcloud for years absolutely love it apart from the ads";5;"female";"Brasília, Brazil";"2025-04-12";"positivo";"been on soundcloud for years absolutely love it apart from the ads";4;"app | music | better | awesome | spotify"
12718;"the shiz";5;"female";"Santa Cruz, Bolivia";"2024-11-10";"positivo";"the shiz";4;"app | music | better | awesome | spotify"
12724;"Absolute music";5;"female";"La Paz, Bolivia";"2024-09-11";"positivo";"absolute music";4;"app | music | better | awesome | spotify"
12737;"I love sound cloud it the best";5;"female";"Melbourne, Australia";"2025-12-16";"positivo";"i love sound cloud it the best";5;"love | app | music | much | amazing"
12739;"SoundCloud is the best music platform I ever met";5;"female";"Suva, Fiji";"2025-11-23";"positivo";"soundcloud is the best music platform i ever met";1;"best | app | music | ever | listen"
12741;"It but it cool I guess";5;"female";"Melbourne, Australia";"2025-05-14";"positivo";"it but it cool i guess";4;"app | music | better | awesome | spotify"
12742;"perfect";5;"female";"Córdoba, Argentina";"2024-11-19";"positivo";"perfect";7;"perfect | music | update | much | love"
12744;"This app good just for free";5;"female";"São Paulo, Brazil";"2024-09-21";"positivo";"this app good just for free";4;"app | music | better | awesome | spotify"
12745;"As someone who loves exploring different cultures and emotions through music, SoundCloud is a perfect fit for me. Discovering unique artists and sounds from all over the world—just like watching a movie, but in audio form. I’ve found tracks that match every mood I go through and I'm enjoying it really 🧚‍♂️🧚‍♂️";5;"female";"Córdoba, Argentina";"2024-12-20";"positivo";"as someone who loves exploring different cultures and emotions through music soundcloud is a perfect fit for me discovering unique artists and sounds from all over the world just like watching a movie but in audio form i ve found tracks that match every mood i go through and i m enjoying it really";4;"app | music | better | awesome | spotify"
12747;"Great app thankyou for making my day better :)";5;"female";"Sydney, Australia";"2025-06-02";"positivo";"great app thankyou for making my day better";4;"app | music | better | awesome | spotify"
12748;"this app was good as hell bro";5;"female";"Cali, Colombia";"2024-11-24";"positivo";"this app was good as hell bro";4;"app | music | better | awesome | spotify"
12749;"this Music is so good, it can even go in a loop if I want...I just wished they Updated the app that Can Download any songs we wanted... because I'm waiting for an Update more or so😭😍";5;"female";"Salvador, Brazil";"2025-01-19";"positivo";"this music is so good it can even go in a loop if i want i just wished they updated the app that can download any songs we wanted because i m waiting for an update more or so";4;"app | music | better | awesome | spotify"
12750;"it's is the best and I really do like";5;"female";"Nadi, Fiji";"2025-05-24";"positivo";"it s is the best and i really do like";3;"like | app | music | really | songs"
12754;"the boss of Spotify but for free";5;"female";"Lima, Peru";"2025-04-27";"positivo";"the boss of spotify but for free";4;"app | music | better | awesome | spotify"
12765;"DJ BASKAR SONU skt";5;"female";"Adelaide, Australia";"2025-05-16";"positivo";"dj baskar sonu skt";4;"app | music | better | awesome | spotify"
12773;"nice";5;"female";"Montevideo, Uruguay";"2024-11-24";"positivo";"nice";6;"nice | app | music | no | songs"
12777;"Nice music hub";5;"female";"São Paulo, Brazil";"2025-02-23";"positivo";"nice music hub";6;"nice | app | music | no | songs"
12778;"It's a lovely app I love this app lots of love ❤️❤️❤️❤️";5;"female";"Rosario, Argentina";"2024-09-29";"positivo";"it s a lovely app i love this app lots of love";5;"love | app | music | much | amazing"
12784;"best";5;"female";"Cali, Colombia";"2025-04-21";"positivo";"best";1;"best | app | music | ever | listen"
12796;"nice";5;"female";"Suva, Fiji";"2025-06-06";"positivo";"nice";6;"nice | app | music | no | songs"
12797;"Better Spotify why? more songs I like 🤣";5;"female";"Suva, Fiji";"2025-09-19";"positivo";"better spotify why more songs i like";4;"app | music | better | awesome | spotify"
12807;"Music";5;"female";"Lima, Peru";"2025-04-02";"positivo";"music";4;"app | music | better | awesome | spotify"
12809;"very nice application for favourite song";5;"female";"Medellín, Colombia";"2025-02-15";"positivo";"very nice application for favourite song";4;"app | music | better | awesome | spotify"
12811;"very nice application very good happy my life";5;"female";"Port Moresby, Papua New Guinea";"2025-12-03";"positivo";"very nice application very good happy my life";4;"app | music | better | awesome | spotify"
12818;"this app is de best";5;"female";"Queenstown, New Zealand";"2025-06-20";"positivo";"this app is de best";1;"best | app | music | ever | listen"
12819;"Very good experience with this app I have to recommend to not install Spotify and enjoy music on sound cloud";5;"female";"Adelaide, Australia";"2025-05-08";"positivo";"very good experience with this app i have to recommend to not install spotify and enjoy music on sound cloud";4;"app | music | better | awesome | spotify"
12821;"BIG UP !";5;"female";"Rosario, Argentina";"2025-01-30";"positivo";"big up";4;"app | music | better | awesome | spotify"
12822;"very good it plays when your phone is of air your playing a game I recommend if you like music";5;"female";"Santa Cruz, Bolivia";"2024-11-13";"positivo";"very good it plays when your phone is of air your playing a game i recommend if you like music";4;"app | music | better | awesome | spotify"
12823;"love it";5;"female";"Bogotá, Colombia";"2024-11-05";"positivo";"love it";5;"love | app | music | much | amazing"
12826;"freekin' awesome 👌🏻 💜💥🔥";5;"female";"Santa Cruz, Bolivia";"2024-12-23";"positivo";"freekin awesome";4;"app | music | better | awesome | spotify"
12828;"🌟❤️🌟";5;"female";"Wellington, New Zealand";"2025-06-12";"positivo";"";4;"app | music | better | awesome | spotify"
12829;"good enough";5;"female";"Perth, Australia";"2025-12-24";"positivo";"good enough";4;"app | music | better | awesome | spotify"
12830;"I use it to upload my songs and listen to music I Love SoundCloud";5;"female";"Auckland, New Zealand";"2025-08-01";"positivo";"i use it to upload my songs and listen to music i love soundcloud";4;"app | music | better | awesome | spotify"
12833;"wow";5;"female";"Canberra, Australia";"2025-06-22";"positivo";"wow";4;"app | music | better | awesome | spotify"
12846;"❤️";5;"female";"Suva, Fiji";"2025-06-05";"positivo";"";4;"app | music | better | awesome | spotify"
12854;"👏🏻👏🏻";5;"female";"Asunción, Paraguay";"2024-09-16";"positivo";"";4;"app | music | better | awesome | spotify"
12855;"Love it";5;"female";"Medellín, Colombia";"2025-03-16";"positivo";"love it";5;"love | app | music | much | amazing"
12857;"!!! §ÔUŅĐĈŁØUĐ RØXX ¡¡¡";5;"female";"Asunción, Paraguay";"2024-09-23";"positivo";"ôuņđĉłøuđ røxx";4;"app | music | better | awesome | spotify"
12858;"W experience";5;"female";"Santa Cruz, Bolivia";"2024-09-14";"positivo";"w experience";4;"app | music | better | awesome | spotify"
12863;"the best music streaming service, especially if you like small artists";5;"female";"Christchurch, New Zealand";"2025-09-13";"positivo";"the best music streaming service especially if you like small artists";4;"app | music | better | awesome | spotify"
12864;"ممتاز";5;"female";"Nadi, Fiji";"2025-11-25";"positivo";"ممتاز";4;"app | music | better | awesome | spotify"
12874;"great app. and it a lot better then Spotify 😉 😉😉";5;"female";"Christchurch, New Zealand";"2025-06-19";"positivo";"great app and it a lot better then spotify";4;"app | music | better | awesome | spotify"
12880;"favourite music app.";5;"female";"Cali, Colombia";"2024-12-15";"positivo";"favourite music app";4;"app | music | better | awesome | spotify"
12882;"Ok";5;"female";"Perth, Australia";"2025-09-24";"positivo";"ok";4;"app | music | better | awesome | spotify"
12887;"it's very gud✌️✌️";5;"female";"Brisbane, Australia";"2025-11-19";"positivo";"it s very gud";4;"app | music | better | awesome | spotify"
12900;"better than Spotify";5;"female";"Canberra, Australia";"2025-08-06";"positivo";"better than spotify";4;"app | music | better | awesome | spotify"
12904;"Very good";5;"female";"Auckland, New Zealand";"2025-07-31";"positivo";"very good";0;"good | app | music | experience | really"
12906;"best app";5;"female";"Lima, Peru";"2024-11-08";"positivo";"best app";1;"best | app | music | ever | listen"
12913;"great user experience ! lots of interesting features free with less ads";5;"female";"Santa Cruz, Bolivia";"2025-02-18";"positivo";"great user experience lots of interesting features free with less ads";4;"app | music | better | awesome | spotify"
12917;"perfection";5;"female";"Christchurch, New Zealand";"2025-08-27";"positivo";"perfection";4;"app | music | better | awesome | spotify"
12930;"if musical freedom was an app";5;"female";"Quito, Ecuador";"2025-03-12";"positivo";"if musical freedom was an app";4;"app | music | better | awesome | spotify"
12933;"good";5;"female";"Queenstown, New Zealand";"2025-10-13";"positivo";"good";0;"good | app | music | experience | really"
